,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
382,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.053978175654200655,0.03316029240385634,0.011865663735565208,0.2198233562315996,6.629113928019389,1.0,0.010075731647445196,1.2392574365288938,0.897601149480454,0.15763546798029554,0.19306516102016968,0.28882541613496915
383,frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03316029240385634,0.053978175654200655,0.011865663735565208,0.3578274760383387,6.62911392801939,1.0,0.010075731647445196,1.4731583632847522,0.8782741030337184,0.15763546798029554,0.32118635380770244,0.28882541613496915
384,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.053978175654200655,0.059911007521983264,0.02362538404492001,0.43768400392541706,7.305569077015051,1.0,0.02039149715727826,1.6718162012828952,0.9123659749251548,0.26173708920187794,0.4018481222800487,0.41601264740921606
385,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.059911007521983264,0.053978175654200655,0.02362538404492001,0.394341290893015,7.305569077015051,1.0,0.02039149715727826,1.5619718004891958,0.9181238488864788,0.26173708920187794,0.3597835763188497,0.41601264740921606
386,frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05853374298124801,0.053978175654200655,0.0116537768831444,0.19909502262443438,3.6884355614367736,1.0,0.008494232222804762,1.1811910914148116,0.7741991171490976,0.11554621848739495,0.15339693359673398,0.20749648089023487
387,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.053978175654200655,0.05853374298124801,0.0116537768831444,0.21589793915603533,3.6884355614367736,1.0,0.008494232222804762,1.2006935117673445,0.7704709619290504,0.11554621848739495,0.1671479938889121,0.20749648089023487
388,frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05450789278525268,0.053978175654200655,0.011494861743828796,0.21088435374149658,3.9068447791285306,1.0,0.00855262513252609,1.1988380015416595,0.7869330350123528,0.11851447296559259,0.16585894114631122,0.21191911504542937
389,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.053978175654200655,0.05450789278525268,0.011494861743828796,0.21295387634936214,3.906844779128531,1.0,0.00855262513252609,1.2013172783688622,0.7864923983389599,0.11851447296559259,0.16758044023324883,0.21191911504542937
390,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'LUNCH BAG WOODLAND'}),0.053978175654200655,0.04386057845110711,0.01048839919482996,0.1943081452404318,4.430131842812647,1.0,0.008120885186901253,1.1867309020198804,0.8184516083054634,0.12007277137659188,0.15734898425755522,0.21671929001152024
391,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04386057845110711,0.053978175654200655,0.01048839919482996,0.23913043478260868,4.430131842812647,1.0,0.008120885186901253,1.2433429691401934,0.8097909846386301,0.12007277137659188,0.1957166889426108,0.21671929001152024
392,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.053978175654200655,0.042006568492425046,0.010647314334145567,0.19725220804710503,4.6957467635728225,1.0,0.008379876401431237,1.1933927954843753,0.8319483828408214,0.12476722532588455,0.16205292692912626,0.22536002583944154
393,frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO BAG STRAWBERRY'}),0.042006568492425046,0.053978175654200655,0.010647314334145567,0.25346784363177804,4.6957467635728225,1.0,0.008379876401431237,1.2672218018686132,0.8215519031879585,0.12476722532588455,0.2108721626116079,0.22536002583944154
394,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.053978175654200655,0.09741498040046614,0.010541370907935162,0.19528949950932287,2.0047173310152244,1.0,0.005283087984528287,1.121626993868201,0.5297727227323132,0.07484016547574276,0.10843800526656477,0.1517502418699415
395,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.09741498040046614,0.053978175654200655,0.010541370907935162,0.1082109842305601,2.0047173310152244,1.0,0.005283087984528287,1.0608134969341008,0.5552679767167311,0.07484016547574276,0.057327227745367235,0.1517502418699415
396,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.053978175654200655,0.0817353533213264,0.011441890030723594,0.21197252208047104,2.5934006946436376,1.0,0.007029964771986884,1.1652698318375696,0.649462715136885,0.09207161125319693,0.14182966667638494,0.17597978015883564
397,frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.0817353533213264,0.053978175654200655,0.011441890030723594,0.13998703823720027,2.5934006946436376,1.0,0.007029964771986884,1.1000087980147464,0.66909458492239,0.09207161125319693,0.09091636193750303,0.17597978015883564
398,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.053978175654200655,0.16972136878906663,0.016368259349507364,0.30323846908734053,1.7866840884615527,1.0,0.007207009492739756,1.1916252467661141,0.4654268577427171,0.07894736842105264,0.16080999230769522,0.1998402083264418
399,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.16972136878906663,0.053978175654200655,0.016368259349507364,0.09644194756554308,1.786684088461553,1.0,0.007207009492739756,1.0469961745091334,0.5303086801344382,0.07894736842105264,0.04488667261001861,0.1998402083264418
400,frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.026909630257442526,0.059911007521983264,0.012819154571458841,0.4763779527559055,7.951426164567625,1.0,0.011206971510691414,1.7953579254843328,0.8984123413578553,0.17322834645669288,0.44300800090865977,0.3451739454318873
401,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG TOYS '}),0.059911007521983264,0.026909630257442526,0.012819154571458841,0.21396993810786913,7.951426164567625,1.0,0.011206971510691414,1.2379811115622412,0.929950679593385,0.17322834645669288,0.19223323307568607,0.3451739454318873
402,frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02558533742981248,0.059911007521983264,0.011812692022460006,0.46169772256728775,7.706392225132854,1.0,0.01027984867925003,1.7463960898726234,0.8930875396292374,0.16031631919482386,0.4273922131416723,0.3294341840068976
403,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.059911007521983264,0.02558533742981248,0.011812692022460006,0.1971706454465075,7.706392225132854,1.0,0.01027984867925003,1.2137257526066982,0.9256970356386894,0.16031631919482386,0.17609064662893006,0.3294341840068976
404,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.05366034537556945,0.03316029240385634,0.011071088038987181,0.2063178677196446,6.221834994906471,1.0,0.009291695295841378,1.2181699300931512,0.8868652051470559,0.14615384615384616,0.1790964665138862,0.2700918412080652
405,frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03316029240385634,0.05366034537556945,0.011071088038987181,0.3338658146964857,6.221834994906472,1.0,0.009291695295841378,1.4206441817623348,0.868060864012281,0.14615384615384616,0.2960939742423877,0.2700918412080652
406,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05366034537556945,0.059911007521983264,0.019917364127555886,0.3711747285291214,6.195434593433027,1.0,0.016702518772127924,1.4949923852122933,0.8861414807272033,0.21266968325791855,0.33110027188667124,0.35181194428224416
407,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.059911007521983264,0.05366034537556945,0.019917364127555886,0.3324491600353669,6.195434593433027,1.0,0.016702518772127924,1.4176293369274584,0.8920334452691434,0.21266968325791855,0.294596990940255,0.35181194428224416
408,frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.05853374298124801,0.05366034537556945,0.010117597203093548,0.17285067873303167,3.221199519370357,1.0,0.006976656338594966,1.144097722494525,0.732428417362297,0.09911779968863518,0.1259487888677398,0.18069977174558788
409,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.05366034537556945,0.05853374298124801,0.010117597203093548,0.1885488647581441,3.2211995193703573,1.0,0.006976656338594966,1.1602254481265155,0.7286566057531545,0.09911779968863518,0.13809854661026527,0.18069977174558788
410,frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.05450789278525268,0.05366034537556945,0.01191863544867041,0.21865889212827988,4.074869265150708,1.0,0.008993723096119241,1.2111735131947003,0.7980958783872113,0.12383048981838195,0.17435446770767798,0.22038571457351802
411,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.05366034537556945,0.05450789278525268,0.01191863544867041,0.22211253701875616,4.074869265150708,1.0,0.008993723096119241,1.2154613002646435,0.797381098983114,0.12383048981838195,0.1772671003327962,0.22038571457351802
412,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.05366034537556945,0.042006568492425046,0.010276512342409153,0.19151036525172752,4.559057598010229,1.0,0.008022425369063111,1.1849173945264633,0.8249220240001615,0.12034739454094291,0.1560593129788284,0.21807548527403525
413,frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.042006568492425046,0.05366034537556945,0.010276512342409153,0.244640605296343,4.55905759801023,1.0,0.008022425369063111,1.2528336329168173,0.8148870311729547,0.12034739454094291,0.2018094232736839,0.21807548527403525
414,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.05366034537556945,0.09741498040046614,0.010064625489988346,0.18756169792694963,1.9253886533251525,1.0,0.004837303996945003,1.1109582319007627,0.5078772077128169,0.07137490608564988,0.0998761507990466,0.14543935902328992
415,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.09741498040046614,0.05366034537556945,0.010064625489988346,0.10331702011963023,1.9253886533251525,1.0,0.004837303996945003,1.0553781836593863,0.5324975829443906,0.07137490608564988,0.052472359687566715,0.14543935902328992
416,frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05366034537556945,0.16972136878906663,0.01218349401419642,0.22704837117472854,1.3377712706106508,1.0,0.0030761867473607114,1.074166351745435,0.2668049014955159,0.05768748432405317,0.06904549898153155,0.14941681979460522
417,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.16972136878906663,0.05366034537556945,0.01218349401419642,0.0717852684144819,1.3377712706106508,1.0,0.0030761867473607114,1.0195266487614916,0.3041003933403976,0.05768748432405317,0.019152661468155016,0.14941681979460522
418,frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03316029240385634,0.059911007521983264,0.0173747218985062,0.5239616613418531,8.745665997180815,1.0,0.015388055370867598,1.974817816413552,0.9160335920420348,0.2295311406578027,0.4936241755120022,0.4069852515374164
419,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.059911007521983264,0.03316029240385634,0.0173747218985062,0.2900088417329797,8.745665997180817,1.0,0.015388055370867598,1.3617630252692883,0.9420997983857115,0.2295311406578027,0.2656578410166114,0.4069852515374164
420,frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03316029240385634,0.05678567644877636,0.010700286047250767,0.32268370607028757,5.682484144771351,1.0,0.008817256411858565,1.3925758644883632,0.85228256553466,0.1350267379679144,0.28190626772969163,0.2555582709455915
421,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.05678567644877636,0.03316029240385634,0.010700286047250767,0.1884328358208955,5.682484144771351,1.0,0.008817256411858565,1.1913243293598461,0.8736303148454799,0.1350267379679144,0.16059802074440419,0.2555582709455915
422,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05678567644877636,0.059911007521983264,0.013454815128721263,0.23694029850746268,3.9548708711086475,1.0,0.010052728039857715,1.2319992664259583,0.7921288144047702,0.13032324268855824,0.18831120500500823,0.2307601580954643
423,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.059911007521983264,0.05678567644877636,0.013454815128721263,0.22458001768346594,3.954870871108647,1.0,0.010052728039857715,1.2163915620711903,0.7947622510447591,0.13032324268855824,0.1778963031466062,0.2307601580954643
424,frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.045502701557368366,0.059911007521983264,0.012342409153512025,0.2712456344586729,4.527475762432207,1.0,0.009616296458237968,1.2899943203492275,0.8162688073414162,0.1326124075128059,0.22480278848880528,0.2386290064424222
425,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG CARS BLUE'}),0.059911007521983264,0.045502701557368366,0.012342409153512025,0.2060123784261715,4.527475762432207,1.0,0.009616296458237968,1.2021563970363212,0.8287793790209601,0.1326124075128059,0.1681614784354995,0.2386290064424222
426,frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05853374298124801,0.059911007521983264,0.014037503972878482,0.23981900452488686,4.002920572432196,1.0,0.010530688456839098,1.2366646865335815,0.7968234623432405,0.13444951801116184,0.19137336831130977,0.2370624642429916
427,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.059911007521983264,0.05853374298124801,0.014037503972878482,0.23430592396109634,4.002920572432196,1.0,0.010530688456839098,1.2295592802404254,0.7979908376754615,0.13444951801116184,0.18670045757821283,0.2370624642429916
428,frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04735671151605043,0.059911007521983264,0.01017056891619875,0.21476510067114096,3.5847352524047733,1.0,0.007333380616344262,1.1972073493950812,0.7568828542037368,0.10474631751227495,0.16472280219021804,0.192263186940345
429,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.059911007521983264,0.04735671151605043,0.01017056891619875,0.16976127320954906,3.5847352524047733,1.0,0.007333380616344262,1.1474329704742778,0.7669905476982025,0.10474631751227495,0.12848939700010384,0.192263186940345
430,frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05450789278525268,0.059911007521983264,0.01801038245576862,0.3304178814382896,5.515144797340434,1.0,0.014744759681103888,1.403993575123192,0.865878299328023,0.1868131868131868,0.28774602838744756,0.315518401373433
431,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.059911007521983264,0.05450789278525268,0.01801038245576862,0.3006189213085765,5.515144797340434,1.0,0.014744759681103888,1.3518983227052834,0.8708548917961279,0.1868131868131868,0.26029940032849497,0.315518401373433
432,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG WOODLAND'}),0.059911007521983264,0.04386057845110711,0.011812692022460006,0.1971706454465075,4.495395464660832,1.0,0.009184960576957191,1.1909622089997773,0.8271027175438734,0.12845622119815667,0.16034279472239163,0.23324715847204602
433,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04386057845110711,0.059911007521983264,0.011812692022460006,0.2693236714975845,4.495395464660831,1.0,0.009184960576957191,1.2866011335071037,0.8132183893767935,0.12845622119815667,0.2227583405945456,0.23324715847204602
434,frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.042006568492425046,0.059911007521983264,0.010965144612776777,0.2610340479192938,4.357029846702412,1.0,0.008448488771854395,1.2721682099574527,0.8042704940037585,0.1205591147350029,0.2139404269240113,0.22202896029916944
435,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.059911007521983264,0.042006568492425046,0.010965144612776777,0.18302387267904507,4.357029846702412,1.0,0.008448488771854395,1.1726088431115447,0.8195882055591351,0.1205591147350029,0.14720070049405656,0.22202896029916944
436,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.059911007521983264,0.09741498040046614,0.011071088038987181,0.18479221927497788,1.8969589534926767,1.0,0.005234858415461002,1.1071840099425951,0.5029741531893119,0.0756972111553785,0.09680776544826765,0.1492204707032856
437,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.09741498040046614,0.059911007521983264,0.011071088038987181,0.11364872213159327,1.896958953492677,1.0,0.005234858415461002,1.0606280105319466,0.5238736015406255,0.0756972111553785,0.05716236977518554,0.1492204707032856
438,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.059911007521983264,0.0817353533213264,0.01250132429282763,0.2086648983200707,2.5529332148323363,1.0,0.007604476925181684,1.1603992350766255,0.6470597083488926,0.09680065627563576,0.13822762910218028,0.18080684967850585
439,frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0817353533213264,0.059911007521983264,0.01250132429282763,0.15294880103694103,2.5529332148323367,1.0,0.007604476925181684,1.1098372726806274,0.6624383411634149,0.09680065627563576,0.09896700659127586,0.18080684967850585
440,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.16972136878906663,0.059911007521983264,0.01658014620192817,0.09769038701622972,1.6305916234238589,1.0,0.006411967999765103,1.0418696409199466,0.4657781695007014,0.07782197911486823,0.04018702462908574,0.18721831463985666
441,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.059911007521983264,0.16972136878906663,0.01658014620192817,0.2767462422634836,1.6305916234238589,1.0,0.006411967999765103,1.1479769338625496,0.4113713319859128,0.07782197911486823,0.12890235813768303,0.18721831463985666
442,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.03252463184659392,0.04105307765653141,0.013719673694247272,0.4218241042345277,10.275090889986341,1.0,0.012384437457298957,1.6585729868137737,0.9330235059538607,0.22920353982300884,0.39707205655081557,0.37800882631081223
443,frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.04105307765653141,0.03252463184659392,0.013719673694247272,0.3341935483870968,10.275090889986341,1.0,0.012384437457298957,1.4530880044939725,0.9413214004718176,0.22920353982300884,0.31181043618329024,0.37800882631081223
444,frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.03252463184659392,0.05032312744994173,0.010276512342409153,0.31596091205211724,6.278642208126178,1.0,0.008639771148730574,1.3883371422517516,0.8689935922619452,0.1416058394160584,0.2797138608723711,0.26008571918395335
445,frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'KNITTED UNION FLAG HOT WATER BOTTLE'}),0.05032312744994173,0.03252463184659392,0.010276512342409153,0.20421052631578945,6.278642208126178,1.0,0.008639771148730574,1.2157428568065287,0.8852799514208035,0.1416058394160584,0.17745763884086033,0.26008571918395335
446,frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.03400783981353957,0.0349613306494332,0.010912172899671575,0.32087227414330216,9.17791938072312,1.0,0.009723213567277459,1.420997306704275,0.9224120857708107,0.18795620437956204,0.2962688984124085,0.3164967431322572
447,frozenset({'NO SINGING METAL SIGN'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.0349613306494332,0.03400783981353957,0.010912172899671575,0.31212121212121213,9.17791938072312,1.0,0.009723213567277459,1.4043057835309778,0.9233234601008071,0.18795620437956204,0.287904378286041,0.3164967431322572
448,frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03400783981353957,0.04248331391037186,0.010011653776883145,0.294392523364486,6.929603561190482,1.0,0.008566888042670901,1.3570104028025194,0.8858162991744919,0.150597609561753,0.2630859734495888,0.2650266856223926
449,frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.04248331391037186,0.03400783981353957,0.010011653776883145,0.23566084788029926,6.929603561190483,1.0,0.008566888042670901,1.2638266108801652,0.8936571161620952,0.150597609561753,0.20875222012964956,0.2650266856223926
450,frozenset({'LADIES & GENTLEMEN METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03400783981353957,0.16972136878906663,0.012130522301091217,0.3566978193146418,2.1016671139269065,1.0,0.0063586651783779655,1.2906510441584,0.5426413131662406,0.06331213713021842,0.2251972331901115,0.21408548893322601
451,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LADIES & GENTLEMEN METAL SIGN'}),0.16972136878906663,0.03400783981353957,0.012130522301091217,0.07147315855181025,2.1016671139269065,1.0,0.0063586651783779655,1.0403492037772837,0.6313389681574304,0.06331213713021842,0.038784288612693237,0.21408548893322601
452,frozenset({'LAUNDRY 15C METAL SIGN'}),frozenset({'WASHROOM METAL SIGN'}),0.021612458946922344,0.022883780061447187,0.010223540629303952,0.47303921568627455,20.671375726216414,1.0,0.009728965872175525,1.854248454581068,0.9726451801128283,0.2982998454404946,0.46069794609809667,0.45989923747276695
453,frozenset({'WASHROOM METAL SIGN'}),frozenset({'LAUNDRY 15C METAL SIGN'}),0.022883780061447187,0.021612458946922344,0.010223540629303952,0.4467592592592593,20.671375726216414,1.0,0.009728965872175525,1.7684661829913373,0.9739106839793961,0.2982998454404946,0.434538240189296,0.45989923747276695
454,frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.05678567644877636,0.0817353533213264,0.01017056891619875,0.1791044776119403,2.1912730579119954,1.0,0.005529171588067491,1.1186132968631115,0.5763740686659928,0.07924061081304168,0.10603601548071583,0.15176870024472583
455,frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.0817353533213264,0.05678567644877636,0.01017056891619875,0.12443292287751136,2.1912730579119954,1.0,0.005529171588067491,1.0772610667946247,0.5920344197673301,0.07924061081304168,0.07171991003491292,0.15176870024472583
456,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.16972136878906663,0.05678567644877636,0.024049157749761626,0.14169787765293385,2.4953101999366463,1.0,0.014411415015262238,1.098930433693862,0.7217435198108599,0.11878597592883307,0.09002429149343397,0.2826026701697505
457,frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05678567644877636,0.16972136878906663,0.024049157749761626,0.42350746268656714,2.4953101999366463,1.0,0.014411415015262238,1.440224421776894,0.6353256166188598,0.11878597592883307,0.3056637667855694,0.2826026701697505
458,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.058692658120563616,0.05678567644877636,0.010117597203093548,0.1723826714801444,3.0356717091438115,1.0,0.006784694909140576,1.139674449830704,0.7123960319027008,0.09602815485168426,0.12255644570381705,0.1752771566355946
459,frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.05678567644877636,0.058692658120563616,0.010117597203093548,0.17817164179104478,3.035671709143812,1.0,0.006784694909140576,1.1453819188362724,0.7109557164388968,0.09602815485168426,0.12692877060952973,0.1752771566355946
460,frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.045502701557368366,0.05678567644877636,0.01912278843097786,0.420256111757858,7.400741490452279,1.0,0.016538886742795907,1.6269500078925727,0.9061088026658226,0.22993630573248405,0.38535296404385283,0.3785049215505708
461,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05678567644877636,0.045502701557368366,0.01912278843097786,0.33675373134328357,7.400741490452278,1.0,0.016538886742795907,1.4391295413931098,0.9169479116722148,0.22993630573248405,0.3051355203007108,0.3785049215505708
462,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05678567644877636,0.03967581311579616,0.015838542218455345,0.27891791044776115,7.029922981886296,1.0,0.013585524332019627,1.3317820547734365,0.9093913328978208,0.19645203679369252,0.24912638940001297,0.3390584211784867
463,frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03967581311579616,0.05678567644877636,0.015838542218455345,0.3991989319092123,7.029922981886296,1.0,0.013585524332019627,1.5699278407552588,0.893188927882321,0.19645203679369252,0.363028048780305,0.3390584211784867
464,frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05853374298124801,0.05678567644877636,0.0232545820531836,0.39728506787330314,6.996219693388261,1.0,0.019930703862914616,1.564942683970123,0.9103519748608976,0.2525891829689298,0.3609989616596775,0.4033999966232187
465,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.05678567644877636,0.05853374298124801,0.0232545820531836,0.4095149253731343,6.996219693388261,1.0,0.019930703862914616,1.5943946722339684,0.9086648123780037,0.2525891829689298,0.37280272104844586,0.4033999966232187
466,frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04735671151605043,0.05678567644877636,0.019970335840661088,0.42170022371364657,7.426172409763264,1.0,0.017281152942832608,1.6310127761214583,0.9083579745509125,0.23725613593455006,0.3868840179302606,0.3866896640956292
467,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05678567644877636,0.04735671151605043,0.019970335840661088,0.3516791044776119,7.4261724097632635,1.0,0.017281152942832608,1.469400870870207,0.9174384934473553,0.23725613593455006,0.31945051903516225,0.3866896640956292
468,frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05450789278525268,0.05678567644877636,0.021930289225553554,0.40233236151603496,7.085102911100473,1.0,0.018835021661945603,1.578158599893023,0.908372246730016,0.24540604623592174,0.36635012471637135,0.39426319568339063
